frame_idx,video_time_ms,landmarks_found,metrics_valid,reject_reason,selected_side,left_min_visibility,right_min_visibility,selected_min_visibility,foot_min_visibility,consecutive_failures,stage_heavy,rep_heavy,hip_y_raw,hip_y_heavy,hip_change_heavy,hip_angle_heavy_raw,hip_angle_heavy,knee_angle_heavy_raw,knee_angle_heavy,trunk_vert_heavy_raw,trunk_vert_heavy,heel_angle_heavy_raw,heel_angle_heavy,trunk_max_heavy,heel_max_heavy,trunk_score_heavy,heel_score_heavy,score_heavy
288,9600,True,True,,left,0.7603739500045776,0.05069182068109512,0.7603739500045776,0.781257688999176,0,up,2,220.66404819488525,210.28901767730713,4.395355224609375,147.11433215151098,160.3953911545953,156.35376510028343,164.8173851246808,14.16739046318051,8.499020776846299,1.947416361334995,1.155048571290724,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
289,9633,True,True,,left,0.7731540203094482,0.05090796947479248,0.7731540203094482,0.7948297262191772,0,up,2,228.54753971099854,215.51667308807373,5.227655410766602,135.8671133620384,154.30756491444873,148.23102100845378,160.96931420727,18.15694287953319,11.024151082262629,2.3279079965644165,1.4210626847648897,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
290,9667,True,True,,left,0.7756848931312561,0.04884808883070946,0.7756848931312561,0.8035750985145569,0,up,2,236.66743755340576,222.22130584716797,6.704632759094238,126.19626633842286,146.22018216641922,141.0106065290858,155.46867383632375,20.835806347044496,14.032149799118255,2.0674024377539135,1.678342201758912,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
291,9700,True,True,,left,0.7954953908920288,0.055703070014715195,0.7954953908920288,0.8203493356704712,0,up,2,245.74533462524414,229.84881591796875,7.627510070800781,115.7145388602741,136.36548689699617,131.3358571248092,148.12778124198186,23.396360742630208,17.382508712859888,3.0928126730568093,2.1254538202554523,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
292,9733,True,True,,left,0.8144024610519409,0.062246378511190414,0.8144024610519409,0.8362435698509216,0,up,2,254.48063850402832,237.2209997177124,7.372183799743652,109.27394925596555,126.83323999364238,125.22718183219004,140.43168631896444,24.219617007431438,20.15522348796397,3.619894333313369,2.6110867604047003,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
293,9767,True,True,,left,0.8321422338485718,0.07041481137275696,0.8321422338485718,0.8513408899307251,0,up,2,262.4717617034912,245.5825424194336,8.361542701721191,102.67127045926117,117.94462765519242,117.97375880068226,132.7556850590442,24.594142916996745,22.240573978727216,4.371203048269082,3.095844097791518,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
294,9800,True,True,,left,0.847993791103363,0.07691428065299988,0.847993791103363,0.8641708493232727,0,up,2,269.273157119751,253.72766590118408,8.145123481750488,98.11219495909496,110.39364397460372,112.26256080887883,125.56199301912923,24.210249586964366,23.45123532021345,4.879077959814397,3.606078090441514,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
295,9833,True,True,,left,0.8617357015609741,0.08811555802822113,0.8617357015609741,0.873158872127533,0,up,2,275.4854106903076,261.49126052856445,7.763594627380371,92.12334260822384,103.57905922856392,107.16269866748944,118.79241144680995,25.040573310399722,24.292188712884496,5.374816695001101,4.2675609418909515,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
296,9867,True,True,,left,0.8744129538536072,0.10221674293279648,0.8744129538536072,0.8822381496429443,0,up,2,276.8004512786865,267.70228385925293,6.211023330688477,93.65583523478554,99.1673185034662,107.2841543527039,113.9820708923889,23.64560070900052,24.34203670615856,5.256398194006828,4.700278046080955,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
297,9900,True,True,,left,0.885424017906189,0.10495370626449585,0.885424017906189,0.8893868923187256,0,up,2,279.5395088195801,272.7140579223633,5.011774063110352,91.68623452990587,95.64977555825426,105.09570019255828,109.95577456446253,23.446741429244923,24.187461590521256,5.822244847031558,5.140748148824594,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
298,9933,True,True,,left,0.8960981369018555,0.11621279269456863,0.8960981369018555,0.897856593132019,0,up,2,285.532808303833,277.32626724243164,4.612209320068359,92.48452943265839,93.61242735293372,102.37266540485791,106.83555588529767,19.99272046583421,23.267177100288748,5.540532266393128,5.374613992449403,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
299,9967,True,True,,left,0.9018609523773193,0.11235693842172623,0.9018609523773193,0.8960720300674438,0,up,2,291.3050365447998,281.7326431274414,4.406375885009766,93.96854150516403,92.78369666214753,98.54671680689687,104.09238708490128,14.599984919199528,21.34512416673578,5.301507262792149,5.459099853044953,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
300,10000,True,True,,left,0.9075156450271606,0.10683012008666992,0.9075156450271606,0.8958213329315186,0,up,2,293.1285095214844,285.26126289367676,3.5286197662353516,93.75868048947348,93.11076423839746,97.21046559617014,102.10194047063742,12.852175606386155,18.907444625933067,3.8669799246663334,5.157532498978,26.32277228229958,36.10947907915755,61.51203750112258,100.0,80.75601875056128
301,10033,True,True,,left,0.9096654057502747,0.10546278953552246,0.9096654057502747,0.8901366591453552,0,down,2,290.42407035827637,287.9859867095947,2.7247238159179688,95.3870451437789,93.45700622019612,99.1878366918392,100.4826769384645,12.102085405897412,16.598741565312444,3.4493221082599637,4.796117281828626,16.598741565312444,0.0,96.82562273649691,0.0,0.0
302,10067,True,True,,left,0.9139583110809326,0.10327427834272385,0.9139583110809326,0.8936973214149475,0,down,2,289.41081047058105,289.9602470397949,1.9742603302001953,96.05225205034824,94.3302097242846,99.93879810211106,99.45129652037504,11.326175346045233,14.174628348672508,3.4071577048237787,4.313099853387071,16.598741565312444,0.0,96.82562273649691,0.0,0.0
303,10100,True,True,,left,0.9190350770950317,0.10429462790489197,0.9190350770950317,0.8982749581336975,0,down,2,288.82965087890625,290.61961555480957,0.6593685150146484,97.34305864518305,95.30191556678953,100.6667850913425,99.11012045767195,9.948682563287647,12.165820768163195,3.3547836006298755,3.8759501202344198,16.598741565312444,0.0,96.82562273649691,0.0,0.0
304,10133,True,True,,left,0.9211711287498474,0.10144398361444473,0.9211711287498474,0.8948155045509338,0,down,2,290.8184337615967,290.52229499816895,-0.097320556640625,98.21988433950258,96.15218413365724,99.99195892145904,99.3991688805844,8.11902044714968,10.869627873753226,3.158424492626327,3.447333566201256,16.598741565312444,0.0,96.82562273649691,0.0,0.0
305,10167,True,True,,left,0.9231387972831726,0.10049578547477722,0.9231387972831726,0.8882924318313599,0,down,2,293.1675624847412,290.5301055908203,0.0078105926513671875,98.66506657166488,97.13346135009553,98.56175904041152,99.66942756943266,6.323858259608116,9.563964404397618,2.9182466271811807,3.2575869067042253,16.598741565312444,0.0,96.82562273649691,0.0,0.0
306,10200,True,True,,left,0.9233033657073975,0.0970354825258255,0.9233033657073975,0.8831251263618469,0,down,2,292.11270332336426,290.8678321838379,0.3377265930175781,100.47345498847982,98.15074331903573,99.09398386725493,99.65065700451582,5.25576914774858,8.194701152767852,2.537989572283248,3.0753203995088816,16.598741565312444,0.0,96.82562273649691,0.0,0.0
307,10233,True,True,,left,0.9273252487182617,0.10072564333677292,0.9273252487182617,0.8873680233955383,0,down,2,293.0027103424072,291.5862121582031,0.7183799743652344,101.10670763797147,99.16163443656036,98.45250844782795,99.35339907365918,4.161561595976096,6.7617784027540235,2.7193150749524473,2.9377518735346158,16.598741565312444,0.0,96.82562273649691,0.0,0.0
308,10267,True,True,,left,0.9266548156738281,0.10052963346242905,0.9266548156738281,0.8879783749580383,0,down,2,293.73607635498047,292.56749725341797,0.9812850952148438,101.96461614738772,100.0859459370013,97.81717823811393,98.78347770301346,2.8769040002409128,5.347422690144677,3.2355592472102894,2.9139070028506984,16.598741565312444,0.0,96.82562273649691,0.0,0.0
309,10300,True,True,,left,0.922573447227478,0.09756447374820709,0.922573447227478,0.8863455057144165,0,down,2,293.55485916137695,293.114782333374,0.5472850799560547,103.91834750903921,101.22563857090861,98.03296129210298,98.39167817714227,1.1723246233572837,3.958083525386198,3.379408155043518,2.9581037353341366,16.598741565312444,0.0,96.82562273649691,0.0,0.0
310,10333,True,True,,left,0.9244224429130554,0.09645173698663712,0.9244224429130554,0.8885754346847534,0,down,2,293.4876537322998,293.17880058288574,0.06401824951171875,105.86509253971475,102.66564376451859,98.30895451014976,98.34111727108991,0.5915868947435143,2.8116292524132773,3.3625320003796437,3.0469608099738297,16.598741565312444,0.0,96.82562273649691,0.0,0.0
311,10367,True,True,,left,0.9180154800415039,0.09968707710504532,0.9180154800415039,0.8791887164115906,0,down,2,293.3701229095459,293.43028450012207,0.2514839172363281,107.09235583903885,103.9894239346304,98.50177734432208,98.22267596650335,1.6971134985004142,2.099898122563644,3.350466157382364,3.209456126993653,16.598741565312444,0.0,96.82562273649691,0.0,0.0
312,10400,True,True,,left,0.9122931957244873,0.09903856366872787,0.9122931957244873,0.8734581470489502,0,down,2,293.653621673584,293.5604667663574,0.13018226623535156,106.96619094796435,105.16132059662898,98.33236292427829,98.1986468617934,1.7499189380487081,1.6175695909781667,3.364735800867588,3.338540272176681,16.598741565312444,0.0,96.82562273649691,0.0,0.0
313,10433,True,True,,left,0.9147717952728271,0.10110277682542801,0.9147717952728271,0.8764345049858093,0,down,2,293.9853572845459,293.6103229522705,0.04985618591308594,107.12323645298275,106.19304465774799,98.10047270973921,98.25530575611847,1.9970804241225153,1.441604875754487,3.5060305458319974,3.3926345319010225,16.598741565312444,0.0,96.82562273649691,0.0,0.0
314,10467,True,True,,left,0.9163069725036621,0.10636410862207413,0.9163069725036621,0.877745509147644,0,down,2,294.12471771240234,293.7242946624756,0.11397171020507812,107.36286900866872,106.88194895767387,98.1702969766413,98.28277289302613,2.147740877008374,1.6366881264847053,3.396517805420567,3.396056461976432,16.598741565312444,0.0,96.82562273649691,0.0,0.0
315,10500,True,True,,left,0.9115560054779053,0.10505827516317368,0.9115560054779053,0.8730255365371704,0,down,2,294.2241954803467,293.87160301208496,0.147308349609375,107.47419780747079,107.2037700112251,98.16528804324346,98.25403959964487,2.228846688563223,1.964140085248647,3.118211712861769,3.3471924044728576,16.598741565312444,0.0,96.82562273649691,0.0,0.0
316,10533,True,True,,left,0.909392237663269,0.10796427726745605,0.909392237663269,0.8700714707374573,0,down,2,294.32470321655273,294.0625190734863,0.1909160614013672,107.42703535426216,107.27070591426975,98.15013311564165,98.18371075390878,2.1805649931977484,2.060830384188114,2.9772526470716474,3.2725497024107133,16.598741565312444,0.0,96.82562273649691,0.0,0.0
317,10567,True,True,,left,0.9037625193595886,0.1081874817609787,0.9037625193595886,0.8643376231193542,0,down,2,294.27629470825195,294.1870536804199,0.12453460693359375,107.33063078755856,107.34359388218859,97.93405810128725,98.10404978931057,2.1171986851176,2.1342863336018922,2.7114721736707987,3.141896976971356,16.598741565312444,0.0,96.82562273649691,0.0,0.0
318,10600,True,True,,left,0.9039520025253296,0.11322624236345291,0.9039520025253296,0.8646873831748962,0,down,2,294.5318412780762,294.296350479126,0.10929679870605469,107.05276039862343,107.32949867131674,97.76514131236155,98.03698350983504,1.9950558212837564,2.1338814130341404,2.7931993018275874,2.9993307281704737,16.598741565312444,0.0,96.82562273649691,0.0,0.0
319,10633,True,True,,left,0.898638904094696,0.11118591576814651,0.898638904094696,0.8584873676300049,0,down,2,294.4628047943115,294.3639678955078,0.06761741638183594,106.91261961043756,107.2394487916705,97.46206677370488,97.89533746924775,1.9266738441876328,2.089668006469992,2.609013036311449,2.8418297743486507,16.598741565312444,0.0,96.82562273649691,0.0,0.0
320,10667,True,True,,left,0.8920727372169495,0.11089165508747101,0.8920727372169495,0.851048469543457,0,down,2,294.5547866821289,294.43008613586426,0.06611824035644531,106.80506237685174,107.1056217055467,97.4265163974542,97.7475831400899,1.8626289815724135,2.01642446507183,2.514150440113651,2.7210175197990267,16.598741565312444,0.0,96.82562273649691,0.0,0.0
321,10700,True,True,,left,0.88517165184021,0.10845022648572922,0.88517165184021,0.8440776467323303,0,down,2,294.51693534851074,294.46853256225586,0.03844642639160156,106.84192947305799,106.98860052930586,97.42739716678349,97.60303595031826,1.85472148559127,1.9512557635505345,2.291551638496233,2.583877318083944,16.598741565312444,0.0,96.82562273649691,0.0,0.0
322,10733,True,True,,left,0.8830618858337402,0.10770788043737411,0.8830618858337402,0.8425341844558716,0,down,2,294.7445869445801,294.5621910095215,0.093658447265625,106.55968073404703,106.83441051860355,97.0913495271132,97.43449423548347,1.8272337554197975,1.893262777610974,2.314651893843624,2.504513262118509,16.598741565312444,0.0,96.82562273649691,0.0,0.0
323,10767,True,True,,left,0.8776553273200989,0.10702385753393173,0.8776553273200989,0.8350120186805725,0,down,2,294.7514533996582,294.6061134338379,0.04392242431640625,106.52626512754625,106.72911146438813,96.93403799776938,97.26827357256504,1.7905271350967666,1.852357040373576,2.1908320078080985,2.384039803314611,16.598741565312444,0.0,96.82562273649691,0.0,0.0
324,10800,True,True,,left,0.8778467774391174,0.10622457414865494,0.8778467774391174,0.8347107172012329,0,down,2,294.7400379180908,294.66156005859375,0.055446624755859375,106.60299653299222,106.66718684889906,96.70204672088376,97.11626956200081,1.8946227328539038,1.8459468181068304,1.9658813088335252,2.255413457819026,16.598741565312444,0.0,96.82562273649691,0.0,0.0
325,10833,True,True,,left,0.8764888048171997,0.10501998662948608,0.8764888048171997,0.8334179520606995,0,down,2,294.72784996032715,294.6961727142334,0.03461265563964844,106.86050687420324,106.67827574836936,96.8279050748328,96.99654729747652,2.1280700235300145,1.8990350264983504,1.7432418503237286,2.1012317398610416,16.598741565312444,0.0,96.82562273649691,0.0,0.0
326,10867,True,True,,left,0.8783829212188721,0.10548587888479233,0.8783829212188721,0.8352517485618591,0,down,2,294.7253894805908,294.7378635406494,0.041690826416015625,107.17160235748884,106.74421032525552,97.07666379491627,96.92640062310309,2.3560093749440085,1.999292604368898,1.5000591944727812,1.9429332510563515,16.598741565312444,0.0,96.82562273649691,0.0,0.0
327,10900,True,True,,left,0.8805056810379028,0.1048642173409462,0.8805056810379028,0.8383496999740601,0,down,2,294.7954845428467,294.74804306030273,0.010179519653320312,107.26413362684409,106.88510090381492,97.23777874638431,96.9556864669573,2.4392926215851674,2.121704377601972,1.2003666139305798,1.7200761950737427,16.598741565312444,0.0,96.82562273649691,0.0,0.0
328,10933,True,True,,left,0.8828871846199036,0.10450822114944458,0.8828871846199036,0.8412157297134399,0,down,2,294.8683834075928,294.77142906188965,0.023386001586914062,107.30898136089665,107.04164415048498,97.31429424606587,97.0317377166166,2.4987470373674654,2.263348358056112,1.0737219743802808,1.4966541883881792,16.598741565312444,0.0,96.82562273649691,0.0,0.0
329,10967,True,True,,left,0.8829018473625183,0.10198117792606354,0.8829018473625183,0.8415467739105225,0,down,2,295.0893974304199,294.84130096435547,0.06987190246582031,107.1983579478052,107.1607164334476,97.22395691267543,97.13611975497494,2.4948182910871424,2.3833874697027597,1.0515719530446825,1.3137923172304107,16.598741565312444,0.0,96.82562273649691,0.0,0.0
330,11000,True,True,,left,0.885391116142273,0.10079089552164078,0.885391116142273,0.8445518016815186,0,down,2,295.38439750671387,294.9726104736328,0.13130950927734375,107.04896528124208,107.19840811485537,97.0591746685716,97.1823736737227,2.4958417914358932,2.4569418232839353,1.0556676332677501,1.176277473819215,16.598741565312444,0.0,96.82562273649691,0.0,0.0
331,11033,True,True,,left,0.8855176568031311,0.09827447682619095,0.8855176568031311,0.844895601272583,0,down,2,295.4227924346924,295.1120910644531,0.1394805908203125,107.02821511676697,107.169730666711,97.0378384675184,97.17460860824312,2.498842121906293,2.4855083726763922,1.0346199166602015,1.0831896182566987,16.598741565312444,0.0,96.82562273649691,0.0,0.0
332,11067,True,True,,left,0.8853128552436829,0.09653365612030029,0.8853128552436829,0.8446874022483826,0,down,2,295.51703453063965,295.2564010620117,0.14430999755859375,106.93859208307403,107.10462235795698,96.98276133319564,97.1236051256054,2.4684866715377183,2.4913471826669022,1.001761157297195,1.043468526930022,16.598741565312444,0.0,96.82562273649691,0.0,0.0
333,11100,True,True,,left,0.8867602944374084,0.09473150968551636,0.8867602944374084,0.846108078956604,0,down,2,295.52327156066895,295.38737869262695,0.13097763061523438,106.79518642862398,107.00186337150244,96.64368520632345,96.98948331765692,2.4249779917200414,2.4765933735374177,1.478838401567865,1.124491812367539,16.598741565312444,0.0,96.82562273649691,0.0,0.0
334,11133,True,True,,left,0.8885176181793213,0.09235839545726776,0.8885176181793213,0.8483104705810547,0,down,2,295.4962348937988,295.46874618530273,0.08136749267578125,106.65425612870436,106.89304300768228,96.54402113165274,96.85349616145237,2.3991630460934346,2.457462324538676,1.336790171141907,1.181535455986984,16.598741565312444,0.0,96.82562273649691,0.0,0.0
335,11167,True,True,,left,0.8878220915794373,0.09032619744539261,0.8878220915794373,0.8486943244934082,0,down,2,295.4707145690918,295.4860095977783,0.017263412475585938,106.58603137869434,106.80045622717273,96.56639055533265,96.75493933880458,2.3743941962158033,2.433172805494658,1.067026091490587,1.183807147631551,16.598741565312444,0.0,96.82562273649691,0.0,0.0
336,11200,True,True,,left,0.8901821970939636,0.0902763307094574,0.8901821970939636,0.8520876169204712,0,down,2,295.46175956726074,295.493803024292,0.007793426513671875,106.51972628048914,106.69875845991717,96.58773063781476,96.66491777286384,2.3185665360473706,2.3971176883228735,0.9364806270498821,1.164179289709487,16.598741565312444,0.0,96.82562273649691,0.0,0.0
337,11233,True,True,,left,0.8927133083343506,0.0893389955163002,0.8927133083343506,0.8557584285736084,0,down,2,295.54553031921387,295.49950218200684,0.00569915771484375,106.42353240213376,106.5957465237291,96.576180626538,96.58360163153233,2.266221800110003,2.3566647140373305,0.8931992667701748,1.142466911604083,16.598741565312444,0.0,96.82562273649691,0.0,0.0
338,11267,True,True,,left,0.8977566361427307,0.09078492224216461,0.8977566361427307,0.8619087934494019,0,down,2,295.5453586578369,295.50391960144043,0.00441741943359375,106.71621274758361,106.57995178752105,96.73336312383317,96.60153721503427,2.4635840325981206,2.3643859222129464,0.6137637750844742,0.9694519863074051,16.598741565312444,0.0,96.82562273649691,0.0,0.0
339,11300,True,True,,left,0.9020191431045532,0.09246049076318741,0.9020191431045532,0.8670485615730286,0,down,2,295.5501079559326,295.5146942138672,0.010774612426757812,106.60095724819148,106.56929201141847,96.78048275722982,96.64882954014968,2.3428053038307013,2.3531143737603997,0.5357294237516552,0.8092398368293546,16.598741565312444,0.0,96.82562273649691,0.0,0.0
340,11333,True,True,,left,0.9053823351860046,0.09342668205499649,0.9053823351860046,0.8713043928146362,0,down,2,295.5494213104248,295.5304355621338,0.015741348266601562,106.53074179359815,106.55823409439923,96.82319038108213,96.70018950529956,2.2635917560111096,2.330953885719461,0.41006662725153886,0.677847943981545,16.598741565312444,0.0,96.82562273649691,0.0,0.0
341,11367,True,True,,left,0.9091855883598328,0.09574529528617859,0.9091855883598328,0.8756065964698792,0,down,2,295.0092601776123,295.4399356842041,-0.0904998779296875,106.92490935638045,106.6392707095775,97.26897187829493,96.8364377533956,2.2690287213396942,2.3210463227779257,0.5574890472120517,0.602049628013979,16.598741565312444,0.0,96.82562273649691,0.0,0.0
342,11400,True,True,,left,0.912139356136322,0.09676888585090637,0.912139356136322,0.8800936341285706,0,down,2,295.40788650512695,295.4124069213867,-0.027528762817382812,107.10382965568512,106.77533016028777,97.32835407750645,96.9868724435893,2.4633826167795974,2.3604784861118446,1.1930130663278866,0.6620123879255214,16.598741565312444,0.0,96.82562273649691,0.0,0.0
343,11433,True,True,,left,0.9175785183906555,0.10227260738611221,0.9175785183906555,0.8863289952278137,0,down,2,295.18406867980957,295.34014892578125,-0.07225799560546875,107.8067342313006,106.99343445703116,97.59709372197246,97.15961856321715,2.887795773592785,2.4453208343107775,1.3664572745981307,0.8125510878282526,16.598741565312444,0.0,96.82562273649691,0.0,0.0
344,11467,True,True,,left,0.9183576107025146,0.10150422900915146,0.9183576107025146,0.8881894946098328,0,down,2,295.37858963012695,295.3058452606201,-0.03430366516113281,107.43792192933667,107.1608273932602,97.51540506694651,97.3066030251605,2.7045170464683252,2.5176631828383025,1.5537842700777595,1.0161620570934735,16.598741565312444,0.0,96.82562273649691,0.0,0.0
345,11500,True,True,,left,0.9237579703330994,0.10757002979516983,0.9237579703330994,0.8947392702102661,0,down,2,295.37964820861816,295.2718906402588,-0.033954620361328125,107.49524659785735,107.35372835411204,97.44796581079366,97.43155811110282,2.7433750452607626,2.6136198406882327,2.070183925672122,1.34818551677759,16.598741565312444,0.0,96.82562273649691,0.0,0.0
346,11533,True,True,,left,0.9292097687721252,0.11207054555416107,0.9292097687721252,0.9014577269554138,0,down,2,295.2971363067627,295.32946586608887,0.057575225830078125,107.65472518539917,107.49969151991577,97.53356193961461,97.48447612336675,2.820301875376572,2.7238744714956082,2.6089911029463426,1.7584859279244482,16.598741565312444,0.0,96.82562273649691,0.0,0.0
347,11567,True,True,,left,0.9347345232963562,0.1251564621925354,0.9347345232963562,0.9082266688346863,0,down,2,295.2659225463867,295.3010730743408,-0.028392791748046875,107.92633001783085,107.66419159234492,97.80548967908351,97.57990324368215,2.9647839984698976,2.8241547478336684,2.743769531663147,2.0686372209915005,16.598741565312444,0.0,96.82562273649691,0.0,0.0
348,11600,True,True,,left,0.9376255869865417,0.1291784644126892,0.9376255869865417,0.9114357233047485,0,down,2,295.26623725891113,295.31750679016113,0.0164337158203125,108.02509202520078,107.70786315112498,97.93472603628207,97.64742970654407,2.987382544943344,2.8440721021037803,3.21447791316848,2.4382413487055703,16.598741565312444,0.0,96.82562273649691,0.0,0.0
349,11633,True,True,,left,0.9401509761810303,0.13154000043869019,0.9401509761810303,0.9139959216117859,0,down,2,295.1337718963623,295.2685432434082,-0.04896354675292969,108.32856175759198,107.88599111677601,98.03041740169661,97.75043217349409,3.1504935105369754,2.93326739491751,3.1984964209903586,2.76718377888809,16.598741565312444,0.0,96.82562273649691,0.0,0.0
350,11667,True,True,,left,0.9428658485412598,0.13492988049983978,0.9428658485412598,0.917159378528595,0,down,2,295.15122413635254,295.2228584289551,-0.045684814453125,108.40367542670505,108.06767688254556,98.09054327455532,97.87894766624643,3.2270530955136536,3.0300030049680884,3.4760763235000995,3.048362258453685,16.598741565312444,0.0,96.82562273649691,0.0,0.0
351,11700,True,True,,left,0.9425195455551147,0.13358977437019348,0.9425195455551147,0.9155650734901428,0,down,2,295.09366035461426,295.1821632385254,-0.0406951904296875,108.35374461311369,108.20748076808847,98.12307875604891,97.99685102953329,3.146221084498322,3.0951868467924384,3.45107055655653,3.216778149175723,16.598741565312444,0.0,96.82562273649691,0.0,0.0
352,11733,True,True,,left,0.9374660849571228,0.12944383919239044,0.9374660849571228,0.9106650352478027,0,down,2,295.1005268096924,295.1490840911865,-0.03307914733886719,107.87942719047433,108.19810020261716,97.95312844645288,98.02637878300716,2.803614659820383,3.0629529790625356,3.346118015332647,3.337247845909623,16.598741565312444,0.0,96.82562273649691,0.0,0.0
353,11767,True,True,,left,0.937542736530304,0.1231841892004013,0.937542736530304,0.9094478487968445,0,down,2,295.228271484375,295.1414909362793,-0.0075931549072265625,108.04079417050247,108.2012406316775,97.84918827241941,98.00927123023462,2.9771836086237187,3.0609131917986105,3.5357095580102564,3.4014941748779783,16.598741565312444,0.0,96.82562273649691,0.0,0.0
354,11800,True,True,,left,0.9365701079368591,0.11854296177625656,0.9365701079368591,0.9066944122314453,0,down,2,295.42250633239746,295.1992378234863,0.05774688720703125,107.93298606130968,108.12212549242103,97.7758582458822,97.95835939907174,2.9583186030972115,3.0224782103106578,3.5505194323925937,3.471898777158425,16.598741565312444,0.0,96.82562273649691,0.0,0.0
355,11833,True,True,,left,0.9329853653907776,0.11243505775928497,0.9329853653907776,0.9014109373092651,0,down,2,295.4524326324463,295.2594795227051,0.06024169921875,107.85128553332632,108.01164751374532,97.72559349619807,97.8853694434003,2.920165498284291,2.961100690864785,3.3491710502332683,3.4465177225050594,16.598741565312444,0.0,96.82562273649691,0.0,0.0
356,11867,True,True,,left,0.9276320338249207,0.10595273226499557,0.9276320338249207,0.8938239216804504,0,down,2,295.5106544494629,295.3428783416748,0.08339881896972656,107.51657685669352,107.84421396246125,97.57726455982073,97.77620660415467,2.72694246606207,2.8772449671775346,3.1803478440866173,3.3923731800110764,16.598741565312444,0.0,96.82562273649691,0.0,0.0
357,11900,True,True,,left,0.929947018623352,0.10368511825799942,0.929947018623352,0.8928391337394714,0,down,2,295.5120849609375,295.4251899719238,0.08231163024902344,107.2550181971344,107.71933216379327,97.3883102318491,97.6632429612339,2.5394319772682508,2.8244084306671082,3.195107827162523,3.3621711423770515,16.598741565312444,0.0,96.82562273649691,0.0,0.0
358,11933,True,True,,left,0.9333083033561707,0.1026771292090416,0.9333083033561707,0.894156813621521,0,down,2,295.5333423614502,295.48620414733887,0.06101417541503906,107.43979660775463,107.5991326512437,97.42084477064877,97.57757426087979,2.6647944966251487,2.7619306082673942,3.257461045108439,3.3065214397966884,16.598741565312444,0.0,96.82562273649691,0.0,0.0
359,11967,True,True,,left,0.9263983964920044,0.09699160605669022,0.9263983964920044,0.8838361501693726,0,down,2,295.3532123565674,295.47234535217285,-0.013858795166015625,107.42015796972993,107.49656703292776,97.51701490210185,97.5258055921237,2.569193141410537,2.6841055159300593,3.105206222393607,3.2174587977968914,16.598741565312444,0.0,96.82562273649691,0.0,0.0
360,12000,True,True,,left,0.9300833344459534,0.09598127007484436,0.9300833344459534,0.886028528213501,0,down,2,295.3531265258789,295.4524841308594,-0.019861221313476562,107.51998070981796,107.43030606822609,97.55330391487983,97.49134767586006,2.640439248491262,2.6281602659714536,3.0316003715972895,3.153944662069695,16.598741565312444,0.0,96.82562273649691,0.0,0.0
361,12033,True,True,,left,0.932191789150238,0.09340349584817886,0.932191789150238,0.8847914338111877,0,down,2,295.3549289703369,295.4213390350342,-0.031145095825195312,107.10794218135804,107.348579133159,97.49559619599891,97.47501400309571,2.3183832276971543,2.5464484182984704,2.7555274342315936,3.0689805800986902,16.598741565312444,0.0,96.82562273649691,0.0,0.0
362,12067,True,True,,left,0.9360238909721375,0.0941513329744339,0.9360238909721375,0.8879899382591248,0,down,2,295.3556156158447,295.3900451660156,-0.03129386901855469,106.654602513836,107.2284959964993,97.52168069208786,97.50168809514345,1.9554543546074399,2.4296528937663084,2.6286507666930734,2.9556891680048003,16.598741565312444,0.0,96.82562273649691,0.0,0.0
363,12100,True,True,,left,0.9392598271369934,0.09727224707603455,0.9392598271369934,0.8912644982337952,0,down,2,295.05300521850586,295.29397773742676,-0.09606742858886719,106.8833464656899,107.11720596808637,97.73572533433654,97.564664207881,1.9698418865541925,2.2906623717521173,2.4137633218527217,2.786949623353657,16.598741565312444,0.0,96.82562273649691,0.0,0.0
364,12133,True,True,,left,0.9413852691650391,0.1003112718462944,0.9413852691650391,0.8937889337539673,0,down,2,295.05417823791504,295.2341709136963,-0.05980682373046875,106.76591650641144,106.98635767542267,98.08949182856546,97.67915959317372,1.7974164331213558,2.136307030094281,2.1958447522135818,2.605077329317652,16.598741565312444,0.0,96.82562273649691,0.0,0.0
365,12167,True,True,,left,0.9431192278862,0.10222993046045303,0.9431192278862,0.8951317667961121,0,down,2,294.9832820892334,295.1602020263672,-0.07396888732910156,107.04581816345814,106.8915251661507,98.2003417966291,97.80856716952357,1.9497134310799993,1.9981618666120284,2.307719748010848,2.4603012046003636,16.598741565312444,0.0,96.82562273649691,0.0,0.0
366,12200,True,True,,left,0.9464145302772522,0.11029061675071716,0.9464145302772522,0.8995057344436646,0,down,2,294.9855422973633,295.08632469177246,-0.07387733459472656,107.30260315992824,106.93045736186473,98.37870406762609,97.98518874384901,2.0919643602502163,1.9528780931226408,2.2900927100644575,2.3672142597669366,16.598741565312444,0.0,96.82562273649691,0.0,0.0
